,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-120.41547393798828,-83.45275115966797,-205.15078735351562,5.198591709136963,-154.06594848632812,-64.75394439697266,-51.242835998535156,-50.68996047973633,-57.14564514160156,427.9168701171875,111.91421508789062,12.156013488769531,307.3590087890625,59.91725158691406,-318.4197082519531,214.6997528076172,130.08819580078125,-143.6280059814453,155.4325714111328,-92.56787872314453,-0.7802708745002747,-66.63433074951172,92.70919799804688,-193.2003173828125
1,-295.2358093261719,56.07001876831055,17.04012107849121,-6.6903252601623535,-67.29777526855469,232.37222290039062,292.9667053222656,186.83489990234375,-158.80712890625,-227.70155334472656,-50.3046760559082,-284.3454895019531,-307.4021911621094,161.11907958984375,-432.1346130371094,-85.61726379394531,-114.83743286132812,440.5958251953125,-272.854736328125,185.46279907226562,-6.871505260467529,-333.63134765625,103.34712982177734,-311.4176940917969
2,-173.00152587890625,612.6263427734375,-58.829715728759766,201.95974731445312,114.89028930664062,379.23822021484375,230.0714111328125,-151.49191284179688,-267.5298767089844,645.533447265625,158.44822692871094,376.42401123046875,-291.9403381347656,145.84315490722656,-93.00704193115234,-261.1819152832031,495.5484619140625,-202.9693603515625,474.89447021484375,276.0948791503906,-5.949388027191162,-284.76104736328125,-304.2371826171875,-251.61155700683594
3,596.00146484375,234.11087036132812,160.3197021484375,592.191650390625,-233.53282165527344,400.7857971191406,-9.868672370910645,50.06681442260742,95.90203857421875,-377.1436462402344,191.9163360595703,-266.6489562988281,-41.68733596801758,-323.820556640625,-110.05308532714844,266.57861328125,286.7986755371094,-479.5040283203125,-120.26422882080078,-156.505615234375,608.7872314453125,3.268202543258667,392.1129455566406,307.41046142578125
4,-60.09466552734375,95.45137786865234,-9.456976890563965,81.92900848388672,-46.84819030761719,100.016357421875,33.167945861816406,-22.660995483398438,45.66127395629883,20.68449592590332,-59.29665756225586,40.764198303222656,0.17569467425346375,61.576045989990234,-87.05740356445312,119.85206604003906,-20.861604690551758,5.421254634857178,-25.60358238220215,-74.63280487060547,83.24061584472656,-148.39141845703125,-113.72230529785156,-127.58052062988281
5,-58.93461227416992,27.434066772460938,399.02239990234375,176.4529266357422,-518.8812255859375,492.4139404296875,74.89680480957031,-148.13497924804688,20.262897491455078,-447.0038146972656,-70.61101531982422,-241.49163818359375,136.32754516601562,-535.3269653320312,76.84295654296875,-279.96893310546875,-192.0715789794922,-143.33717346191406,7.961688995361328,125.88627624511719,-202.74658203125,-282.8575134277344,-106.55516052246094,171.49539184570312
6,123.80897521972656,12.2361478805542,-107.41656494140625,-80.64948272705078,18.6908016204834,-127.86429595947266,111.92998504638672,-75.4096450805664,-13.8230562210083,-97.82991027832031,214.79942321777344,-302.01788330078125,205.92970275878906,62.9936408996582,0.7007795572280884,22.043331146240234,-16.60419273376465,43.65888214111328,206.40850830078125,-76.9153823852539,6.7257304191589355,11.401358604431152,61.01830291748047,6.112273216247559
7,32.19643020629883,-118.1192855834961,0.6370571255683899,-57.23954772949219,19.68233299255371,51.049530029296875,106.45988464355469,-71.81585693359375,-58.835731506347656,-32.93553161621094,-17.300125122070312,53.139427185058594,-4.887345790863037,31.210554122924805,102.90386199951172,-170.14794921875,131.4738311767578,14.520703315734863,-5.898990154266357,-75.4367446899414,-49.11004638671875,42.50025939941406,183.69129943847656,86.585205078125
8,20.338502883911133,77.83712005615234,16.058910369873047,95.01202392578125,-78.81098937988281,228.1568603515625,79.29964447021484,-39.2159423828125,-71.6329116821289,105.67750549316406,85.17467498779297,-125.14607238769531,-56.24599075317383,82.94579315185547,-55.674556732177734,92.69729614257812,100.00369262695312,-133.7559814453125,-111.91534423828125,-145.48460388183594,-153.5828857421875,-110.85330200195312,-13.393714904785156,-31.32915496826172
9,-194.41134643554688,53.564048767089844,62.12779998779297,4.331854343414307,-109.32059478759766,148.16549682617188,90.89923858642578,-36.23197555541992,-47.89071273803711,-46.99314498901367,7.67877197265625,-93.7421875,119.2569351196289,-1.0593136548995972,-44.67534637451172,-180.97467041015625,111.24872589111328,84.71233367919922,-158.70181274414062,72.7069320678711,-139.86996459960938,-105.80647277832031,-95.54902648925781,-71.1645278930664
10,135.36805725097656,477.78265380859375,315.2297058105469,74.14547729492188,157.4474334716797,622.3394775390625,386.7448425292969,-151.52548217773438,-62.031532287597656,-602.812744140625,-397.77838134765625,184.4423370361328,-295.66998291015625,-212.16944885253906,-76.07744598388672,409.982666015625,-65.21285247802734,-482.81976318359375,-68.89554595947266,-37.58659744262695,437.1537170410156,-630.8560180664062,-367.8672180175781,-238.88760375976562
11,-90.94625854492188,163.9014434814453,14.530008316040039,138.7083282470703,-173.4073028564453,201.0576171875,-96.0530014038086,-94.4562759399414,11.637711524963379,49.07292175292969,44.04786682128906,-100.69633483886719,33.20624923706055,-79.30691528320312,66.88977813720703,52.04920959472656,-43.21743392944336,-61.16214370727539,-56.573829650878906,-116.49954986572266,-22.720258712768555,146.44093322753906,-172.62100219726562,38.941429138183594
12,-244.45326232910156,-346.6467590332031,-101.2341079711914,-160.20681762695312,-346.0628967285156,235.49270629882812,-351.9906311035156,125.37937927246094,-379.4073181152344,-224.2454071044922,129.44190979003906,290.1673278808594,278.3102722167969,50.51730728149414,77.30331420898438,-0.7234904766082764,420.2571716308594,261.5583801269531,-224.30499267578125,-428.08880615234375,746.4449462890625,-404.96380615234375,-153.85745239257812,-409.5239562988281
13,-320.30108642578125,-616.6226196289062,-282.3534851074219,500.43231201171875,-380.7785339355469,184.59152221679688,-158.89114379882812,232.9053955078125,-196.2391357421875,-432.4895935058594,155.62686157226562,-22.57830238342285,542.0968017578125,273.5067443847656,79.32180786132812,-408.68939208984375,67.25347137451172,-380.2908935546875,251.8754425048828,-443.1711120605469,347.08349609375,-180.829345703125,16.768577575683594,294.0372009277344
